Time,Channel A
(s),(V)

0.71981990,1.88985900
0.71983990,1.93487300
0.71985990,1.88985900
0.71987990,1.88985900
0.71989990,1.88985900
0.71991990,1.88985900
0.71993990,1.93487300
0.71995990,1.88985900
0.71997990,1.93487300
0.71999990,1.88985900
0.72001990,1.88985900
0.72003990,1.88985900
0.72005990,1.88985900
0.72007990,1.88985900
0.72009990,1.84484400
0.72011990,1.84484400
0.72013990,1.88985900
0.72015990,1.84484400
0.72017990,1.88985900
0.72019990,1.88985900
0.72021990,1.88985900
0.72023990,1.88985900
0.72025990,1.93487300
0.72027990,1.88985900
0.72029990,1.88985900
0.72031990,1.88985900
0.72033990,1.88985900
0.72035990,1.84484400
0.72037990,1.88985900
0.72039990,1.84484400
0.72041990,1.84484400
0.72043990,1.84484400
0.72045990,1.88985900
0.72047990,1.88985900
0.72049990,1.93487300
0.72051990,1.88985900
0.72053990,1.93487300
0.72055990,1.93487300
0.72057990,1.93487300
0.72059990,1.93487300
0.72061990,1.88985900
0.72063990,1.84484400
0.72065990,1.84484400
0.72067990,1.84484400
0.72069990,1.84484400
0.72071990,1.84484400
0.72073990,1.84484400
0.72075990,1.84484400
0.72077990,1.84484400
0.72079990,1.84484400
0.72081990,1.88985900
0.72083990,1.88985900
0.72085990,1.88985900
0.72087990,1.88985900
0.72089990,1.88985900
0.72091990,1.88985900
0.72093990,1.88985900
0.72095990,1.84484400
0.72097990,1.88985900
0.72099990,1.88985900
0.72101990,1.93487300
0.72103990,1.88985900
0.72105990,1.93487300
0.72107990,1.93487300
0.72109990,1.93487300
0.72111990,1.93487300
0.72113990,1.88985900
0.72115990,1.88985900
0.72117990,1.88985900
0.72119990,1.93487300
0.72121990,1.88985900
0.72123990,1.93487300
0.72125990,1.93487300
0.72127990,1.88985900
0.72129990,1.84484400
0.72131990,1.93487300
0.72133990,1.93487300
0.72135990,1.88985900
0.72137990,1.93487300
0.72139990,1.88985900
0.72141990,1.88985900
0.72143990,1.84484400
0.72145990,1.88985900
0.72147990,1.88985900
0.72149990,1.88985900
0.72151990,1.88985900
0.72153990,1.84484400
0.72155990,1.88985900
0.72157990,1.84484400
0.72159990,1.84484400
0.72161990,1.84484400
0.72163990,1.84484400
0.72165990,1.84484400
0.72167990,1.84484400
0.72169990,1.84484400
0.72171990,1.93487300
0.72173990,1.84484400
0.72175990,1.88985900
0.72177990,1.88985900
0.72179990,1.93487300
0.72181990,1.88985900
0.72183990,1.93487300
0.72185990,1.88985900
0.72187990,1.88985900
0.72189990,1.88985900
0.72191990,1.88985900
0.72193990,1.88985900
0.72195990,1.88985900
0.72197990,1.84484400
0.72199990,1.84484400
0.72201990,1.88985900
0.72203990,1.88985900
0.72205990,1.84484400
0.72207990,1.88985900
0.72209990,1.88985900
0.72211990,1.88985900
0.72213990,1.88985900
0.72215990,1.93487300
0.72217990,1.93487300
0.72219990,1.93487300
0.72221990,1.93487300
0.72223990,1.93487300
0.72225990,1.93487300
0.72227990,1.93487300
0.72229990,1.88985900
0.72231990,1.88985900
0.72233990,1.88985900
0.72235990,1.88985900
0.72237990,1.84484400
0.72239990,1.88985900
0.72241990,1.84484400
0.72243990,1.84484400
0.72245990,1.93487300
0.72247990,1.93487300
0.72249990,1.93487300
0.72251990,1.88985900
0.72253990,1.88985900
0.72255990,1.84484400
0.72257990,1.93487300
0.72259990,1.88985900
0.72261990,1.88985900
0.72263990,1.88985900
0.72265990,1.93487300
0.72267990,1.88985900
0.72269990,1.93487300
0.72271990,1.88985900
0.72273990,1.88985900
0.72275990,1.84484400
0.72277990,1.88985900
0.72279990,1.84484400
0.72281990,1.93487300
0.72283990,1.84484400
0.72285990,1.88985900
0.72287990,1.88985900
0.72289990,1.88985900
0.72291990,1.84484400
0.72293990,1.88985900
0.72295990,1.88985900
0.72297990,1.88985900
0.72299990,1.84484400
0.72301990,1.93487300
0.72303990,1.88985900
0.72305990,1.88985900
0.72307990,1.84484400
0.72309990,1.93487300
0.72311990,1.88985900
0.72313990,1.93487300
0.72315990,1.88985900
0.72317990,1.93487300
0.72319990,1.93487300
0.72321990,1.88985900
0.72323990,1.93487300
0.72325990,1.88985900
0.72327990,1.88985900
0.72329990,1.84484400
0.72331990,1.88985900
0.72333990,1.93487300
0.72335990,1.84484400
0.72337990,1.88985900
0.72339990,1.88985900
0.72341990,1.93487300
0.72343990,1.88985900
0.72345990,1.88985900
0.72347990,1.88985900
0.72349990,1.84484400
0.72351990,1.88985900
0.72353990,1.93487300
0.72355990,1.88985900
0.72357990,1.93487300
0.72359990,1.93487300
0.72361990,1.88985900
0.72363990,1.93487300
0.72365990,1.84484400
0.72367990,1.93487300
0.72369990,1.88985900
0.72371990,1.93487300
0.72373990,1.88985900
0.72375990,1.88985900
0.72377990,1.88985900
0.72379990,1.84484400
0.72381990,1.88985900
0.72383990,1.88985900
0.72385990,1.88985900
0.72387990,1.88985900
0.72389990,1.88985900
0.72391990,1.88985900
0.72393990,1.84484400
0.72395990,1.88985900
0.72397990,1.88985900
0.72399990,1.88985900
0.72401990,1.84484400
0.72403990,1.88985900
0.72405990,1.88985900
0.72407990,1.88985900
0.72409990,1.84484400
0.72411990,1.84484400
0.72413990,1.84484400
0.72415990,1.84484400
0.72417990,1.84484400
0.72419990,1.93487300
0.72421990,1.93487300
0.72423990,1.88985900
0.72425990,1.93487300
0.72427990,1.88985900
0.72429990,1.93487300
0.72431990,1.88985900
0.72433990,1.93487300
0.72435990,1.88985900
0.72437990,1.93487300
0.72439990,1.88985900
0.72441990,1.88985900
0.72443990,1.84484400
0.72445990,1.88985900
0.72447990,1.84484400
0.72449990,1.88985900
0.72451990,1.84484400
0.72453990,1.88985900
0.72455990,1.93487300
0.72457990,1.88985900
0.72459990,1.88985900
0.72461990,1.93487300
0.72463990,1.93487300
0.72465990,1.93487300
0.72467990,1.88985900
0.72469990,1.93487300
0.72471990,1.93487300
0.72473990,1.93487300
0.72475990,1.88985900
0.72477990,1.88985900
0.72479990,1.88985900
0.72481990,1.93487300
0.72483990,1.93487300
0.72485990,1.88985900
0.72487990,1.84484400
0.72489990,1.88985900
0.72491990,1.88985900
0.72493990,1.88985900
0.72495990,1.93487300
0.72497990,1.93487300
0.72499990,1.93487300
0.72501990,1.88985900
0.72503990,1.84484400
0.72505990,1.88985900
0.72507990,1.88985900
0.72509990,1.84484400
0.72511990,1.93487300
0.72513990,1.93487300
0.72515990,1.93487300
0.72517990,1.93487300
0.72519990,1.93487300
0.72521990,1.93487300
0.72523990,1.88985900
0.72525990,1.88985900
0.72527990,1.84484400
0.72529990,1.84484400
0.72531990,1.88985900
0.72533990,1.84484400
0.72535990,1.84484400
0.72537990,1.84484400
0.72539990,1.93487300
0.72541990,1.88985900
0.72543990,1.88985900
0.72545990,1.88985900
0.72547990,1.88985900
0.72549990,1.84484400
0.72551990,1.84484400
0.72553990,1.84484400
0.72555990,1.88985900
0.72557990,1.84484400
0.72559990,1.88985900
0.72561990,1.84484400
0.72563990,1.88985900
0.72565990,1.88985900
0.72567990,1.93487300
0.72569990,1.93487300
0.72571990,1.93487300
0.72573990,1.93487300
0.72575990,1.88985900
0.72577990,1.88985900
0.72579990,1.93487300
0.72581990,1.84484400
0.72583990,1.88985900
0.72585990,1.88985900
0.72587990,1.88985900
0.72589990,1.88985900
0.72591990,1.88985900
0.72593990,1.88985900
0.72595990,1.88985900
0.72597990,1.93487300
0.72599990,1.88985900
0.72601990,1.93487300
0.72603990,1.93487300
0.72605990,1.93487300
0.72607990,1.88985900
0.72609990,1.84484400
0.72611990,1.88985900
0.72613990,1.93487300
0.72615990,1.84484400
0.72617990,1.88985900
0.72619990,1.88985900
0.72621990,1.88985900
0.72623990,1.88985900
0.72625990,1.93487300
0.72627990,1.93487300
0.72629990,1.88985900
0.72631990,1.88985900
0.72633990,1.88985900
0.72635990,1.88985900
0.72637990,1.88985900
0.72639990,1.88985900
0.72641990,1.93487300
0.72643990,1.88985900
0.72645990,1.88985900
0.72647990,1.84484400
0.72649990,1.88985900
0.72651990,1.88985900
0.72653990,1.88985900
0.72655990,1.84484400
0.72657990,1.88985900
0.72659990,1.88985900
0.72661990,1.88985900
0.72663990,1.88985900
0.72665990,1.88985900
0.72667990,1.84484400
0.72669990,1.88985900
0.72671990,1.88985900
0.72673990,1.88985900
0.72675990,1.88985900
0.72677990,1.88985900
0.72679990,1.88985900
0.72681990,1.88985900
0.72683990,1.93487300
0.72685990,1.93487300
0.72687990,1.93487300
0.72689990,1.93487300
0.72691990,1.88985900
0.72693990,1.88985900
0.72695990,1.88985900
0.72697990,1.88985900
0.72699990,1.93487300
0.72701990,1.88985900
0.72703990,1.88985900
0.72705990,1.93487300
0.72707990,1.88985900
0.72709990,1.88985900
0.72711990,1.93487300
0.72713990,1.93487300
0.72715990,1.93487300
0.72717990,1.84484400
0.72719990,1.93487300
0.72721990,1.88985900
0.72723990,1.84484400
0.72725990,1.84484400
0.72727990,1.88985900
0.72729990,1.88985900
0.72731990,1.84484400
0.72733990,1.88985900
0.72735990,1.93487300
0.72737990,1.93487300
0.72739990,1.93487300
0.72741990,1.88985900
0.72743990,1.88985900
0.72745990,1.84484400
0.72747990,1.88985900
0.72749990,1.88985900
0.72751990,1.93487300
0.72753990,1.84484400
0.72755990,1.88985900
0.72757990,1.88985900
0.72759990,1.93487300
0.72761990,1.93487300
0.72763990,1.93487300
0.72765990,1.93487300
0.72767990,1.93487300
0.72769990,1.93487300
0.72771990,1.88985900
0.72773990,1.88985900
0.72775990,1.84484400
0.72777990,1.88985900
0.72779990,1.84484400
0.72781990,1.84484400
0.72783990,1.88985900
0.72785990,1.88985900
0.72787990,1.88985900
0.72789990,1.88985900
0.72791990,1.84484400
0.72793990,1.88985900
0.72795990,1.93487300
0.72797990,1.88985900
0.72799990,1.88985900
0.72801990,1.93487300
0.72803990,1.84484400
0.72805990,1.88985900
0.72807990,1.88985900
0.72809990,1.93487300
0.72811990,1.84484400
0.72813990,1.93487300
0.72815990,1.88985900
0.72817990,1.88985900
0.72819990,1.84484400
0.72821990,1.84484400
0.72823990,1.88985900
0.72825990,1.88985900
0.72827990,1.88985900
0.72829990,1.93487300
0.72831990,1.88985900
0.72833990,1.93487300
0.72835990,1.88985900
0.72837990,1.93487300
0.72839990,1.88985900
0.72841990,1.88985900
0.72843990,1.88985900
0.72845990,1.93487300
0.72847990,1.88985900
0.72849990,1.88985900
0.72851990,1.88985900
0.72853990,1.88985900
0.72855990,1.84484400
0.72857990,1.84484400
0.72859990,1.88985900
0.72861990,1.88985900
0.72863990,1.93487300
0.72865990,1.88985900
0.72867990,1.88985900
0.72869990,1.84484400
0.72871990,1.88985900
0.72873990,1.88985900
0.72875990,1.93487300
0.72877990,1.93487300
0.72879990,1.93487300
0.72881990,1.93487300
0.72883990,1.93487300
0.72885990,1.93487300
0.72887990,1.93487300
0.72889990,1.88985900
0.72891990,1.93487300
0.72893990,1.84484400
0.72895990,1.84484400
0.72897990,1.84484400
0.72899990,1.84484400
0.72901990,1.88985900
0.72903990,1.93487300
0.72905990,1.93487300
0.72907990,1.93487300
0.72909990,1.93487300
0.72911990,1.93487300
0.72913990,1.88985900
0.72915990,1.93487300
0.72917990,1.93487300
0.72919990,1.93487300
0.72921990,1.88985900
0.72923990,1.88985900
0.72925990,1.88985900
0.72927990,1.93487300
0.72929990,1.88985900
0.72931990,1.88985900
0.72933990,1.93487300
0.72935990,1.88985900
0.72937990,1.88985900
0.72939990,1.84484400
0.72941990,1.88985900
0.72943990,1.93487300
0.72945990,1.93487300
0.72947990,1.84484400
0.72949990,1.93487300
0.72951990,1.88985900
0.72953990,1.88985900
0.72955990,1.84484400
0.72957990,1.88985900
0.72959990,1.84484400
0.72961990,1.88985900
0.72963990,1.84484400
0.72965990,1.88985900
0.72967990,1.84484400
0.72969990,1.93487300
0.72971990,1.84484400
0.72973990,1.93487300
0.72975990,1.88985900
0.72977990,1.93487300
0.72979990,1.88985900
0.72981990,1.88985900
0.72983990,1.88985900
0.72985990,1.88985900
0.72987990,1.84484400
0.72989990,1.88985900
0.72991990,1.88985900
0.72993990,1.93487300
0.72995990,1.93487300
0.72997990,1.93487300
0.72999990,1.88985900
0.73001990,1.93487300
0.73003990,1.93487300
0.73005990,1.88985900
0.73007990,1.88985900
0.73009990,1.88985900
0.73011990,1.88985900
0.73013990,1.93487300
0.73015990,1.88985900
0.73017990,1.93487300
0.73019990,1.88985900
0.73021990,1.93487300
0.73023990,1.93487300
0.73025990,1.93487300
0.73027990,1.88985900
0.73029990,1.84484400
0.73031990,1.84484400
0.73033990,1.88985900
0.73035990,1.84484400
0.73037990,1.88985900
0.73039990,1.88985900
0.73041990,1.84484400
0.73043990,1.84484400
0.73045990,1.84484400
0.73047990,1.88985900
0.73049990,1.88985900
0.73051990,1.88985900
0.73053990,1.93487300
0.73055990,1.93487300
0.73057990,1.93487300
0.73059990,1.93487300
0.73061990,1.97988800
0.73063990,1.93487300
0.73065990,1.93487300
0.73067990,1.88985900
0.73069990,1.88985900
0.73071990,1.88985900
0.73073990,1.84484400
0.73075990,1.84484400
0.73077990,1.84484400
0.73079990,1.84484400
0.73081990,1.84484400
0.73083990,1.84484400
0.73085990,1.84484400
0.73087990,1.88985900
0.73089990,1.84484400
0.73091990,1.93487300
0.73093990,1.88985900
0.73095990,1.93487300
0.73097990,1.88985900
0.73099990,1.93487300
0.73101990,1.93487300
0.73103990,1.88985900
0.73105990,1.84484400
0.73107990,1.93487300
0.73109990,1.88985900
0.73111990,1.93487300
0.73113990,1.88985900
0.73115990,1.93487300
0.73117990,1.93487300
0.73119990,1.93487300
0.73121990,1.88985900
0.73123990,1.93487300
0.73125990,1.88985900
0.73127990,1.88985900
0.73129990,1.88985900
0.73131990,1.88985900
0.73133990,1.88985900
0.73135990,1.88985900
0.73137990,1.84484400
0.73139990,1.88985900
0.73141990,1.93487300
0.73143990,1.88985900
0.73145990,1.88985900
0.73147990,1.88985900
0.73149990,1.93487300
0.73151990,1.88985900
0.73153990,1.88985900
0.73155990,1.84484400
0.73157990,1.84484400
0.73159990,1.84484400
0.73161990,1.88985900
0.73163990,1.88985900
0.73165990,1.93487300
0.73167990,1.88985900
0.73169990,1.88985900
0.73171990,1.84484400
0.73173990,1.88985900
0.73175990,1.84484400
0.73177990,1.84484400
0.73179990,1.88985900
0.73181990,1.93487300
0.73183990,1.88985900
0.73185990,1.88985900
0.73187990,1.84484400
0.73189990,1.88985900
0.73191990,1.84484400
0.73193990,1.88985900
0.73195990,1.84484400
0.73197990,1.88985900
0.73199990,1.93487300
0.73201990,1.88985900
0.73203990,1.93487300
0.73205990,1.88985900
0.73207990,1.88985900
0.73209990,1.88985900
0.73211990,1.93487300
0.73213990,1.93487300
0.73215990,1.88985900
0.73217990,1.88985900
0.73219990,1.88985900
0.73221990,1.93487300
0.73223990,1.93487300
0.73225990,1.84484400
0.73227990,1.88985900
0.73229990,1.88985900
0.73231990,1.88985900
0.73233990,1.88985900
0.73235990,1.84484400
0.73237990,1.84484400
0.73239990,1.88985900
0.73241990,1.84484400
0.73243990,1.88985900
0.73245990,1.84484400
0.73247990,1.88985900
0.73249990,1.88985900
0.73251990,1.88985900
0.73253990,1.88985900
0.73255990,1.93487300
0.73257990,1.93487300
0.73259990,1.93487300
0.73261990,1.93487300
0.73263990,1.93487300
0.73265990,1.93487300
0.73267990,1.88985900
0.73269990,1.84484400
0.73271990,1.84484400
0.73273990,1.84484400
0.73275990,1.88985900
0.73277990,1.88985900
0.73279990,1.93487300
0.73281990,1.88985900
0.73283990,1.88985900
0.73285990,1.88985900
0.73287990,1.88985900
0.73289990,1.88985900
0.73291990,1.93487300
0.73293990,1.93487300
0.73295990,1.93487300
0.73297990,1.88985900
0.73299990,1.88985900
0.73301990,1.84484400
0.73303990,1.84484400
0.73305990,1.84484400
0.73307990,1.84484400
0.73309990,1.88985900
0.73311990,1.88985900
0.73313990,1.88985900
0.73315990,1.93487300
0.73317990,1.93487300
0.73319990,1.97988800
0.73321990,1.93487300
0.73323990,1.93487300
0.73325990,1.93487300
0.73327990,1.93487300
0.73329990,1.84484400
0.73331990,1.84484400
0.73333990,1.84484400
0.73335990,1.84484400
0.73337990,1.84484400
0.73339990,1.88985900
0.73341990,1.88985900
0.73343990,1.88985900
0.73345990,1.88985900
0.73347990,1.93487300
0.73349990,1.88985900
0.73351990,1.84484400
0.73353990,1.88985900
0.73355990,1.88985900
0.73357990,1.88985900
0.73359990,1.88985900
0.73361990,1.88985900
0.73363990,1.93487300
0.73365990,1.93487300
0.73367990,1.84484400
0.73369990,1.93487300
0.73371990,1.93487300
0.73373990,1.93487300
0.73375990,1.93487300
0.73377990,1.93487300
0.73379990,1.88985900
0.73381990,1.84484400
0.73383990,1.84484400
0.73385990,1.88985900
0.73387990,1.88985900
0.73389990,1.93487300
0.73391990,1.88985900
0.73393990,1.84484400
0.73395990,1.88985900
0.73397990,1.88985900
0.73399990,1.93487300
0.73401990,1.88985900
0.73403990,1.93487300
0.73405990,1.93487300
0.73407990,1.93487300
0.73409990,1.93487300
0.73411990,1.88985900
0.73413990,1.88985900
0.73415990,1.88985900
0.73417990,1.88985900
0.73419990,1.84484400
0.73421990,1.88985900
0.73423990,1.88985900
0.73425990,1.84484400
0.73427990,1.84484400
0.73429990,1.84484400
0.73431990,1.88985900
0.73433990,1.88985900
0.73435990,1.88985900
0.73437990,1.93487300
0.73439990,1.93487300
0.73441990,1.93487300
0.73443990,1.88985900
0.73445990,1.93487300
0.73447990,1.93487300
0.73449990,1.93487300
0.73451990,1.88985900
0.73453990,1.93487300
0.73455990,1.88985900
0.73457990,1.88985900
0.73459990,1.88985900
0.73461990,1.88985900
0.73463990,1.84484400
0.73465990,1.84484400
0.73467990,1.88985900
0.73469990,1.88985900
0.73471990,1.88985900
0.73473990,1.88985900
0.73475990,1.88985900
0.73477990,1.88985900
0.73479990,1.88985900
0.73481990,1.93487300
0.73483990,1.84484400
0.73485990,1.88985900
0.73487990,1.88985900
0.73489990,1.84484400
0.73491990,1.84484400
0.73493990,1.93487300
0.73495990,1.88985900
0.73497990,1.93487300
0.73499990,1.88985900
0.73501990,1.93487300
0.73503990,1.84484400
0.73505990,1.93487300
0.73507990,1.84484400
0.73509990,1.93487300
0.73511990,1.88985900
0.73513990,1.88985900
0.73515990,1.88985900
0.73517990,1.93487300
0.73519990,1.88985900
0.73521990,1.88985900
0.73523990,1.84484400
0.73525990,1.88985900
0.73527990,1.88985900
0.73529990,1.88985900
0.73531990,1.84484400
0.73533990,1.88985900
0.73535990,1.88985900
0.73537990,1.88985900
0.73539990,1.88985900
0.73541990,1.93487300
0.73543990,1.84484400
0.73545990,1.88985900
0.73547990,1.84484400
0.73549990,1.88985900
0.73551990,1.88985900
0.73553990,1.88985900
0.73555990,1.93487300
0.73557990,1.93487300
0.73559990,1.93487300
0.73561990,1.93487300
0.73563990,1.93487300
0.73565990,1.97988800
0.73567990,1.93487300
0.73569990,1.93487300
0.73571990,1.93487300
0.73573990,1.88985900
0.73575990,1.84484400
0.73577990,1.84484400
0.73579990,1.88985900
0.73581990,1.84484400
0.73583990,1.84484400
0.73585990,1.84484400
0.73587990,1.84484400
0.73589990,1.88985900
0.73591990,1.88985900
0.73593990,1.84484400
0.73595990,1.93487300
0.73597990,1.84484400
0.73599990,1.88985900
0.73601990,1.84484400
0.73603990,1.93487300
0.73605990,1.88985900
0.73607990,1.88985900
0.73609990,1.88985900
0.73611990,1.93487300
0.73613990,1.88985900
0.73615990,1.88985900
0.73617990,1.88985900
0.73619990,1.88985900
0.73621990,1.88985900
0.73623990,1.93487300
0.73625990,1.84484400
0.73627990,1.88985900
0.73629990,1.88985900
0.73631990,1.93487300
0.73633990,1.88985900
0.73635990,1.93487300
0.73637990,1.93487300
0.73639990,1.93487300
0.73641990,1.84484400
0.73643990,1.93487300
0.73645990,1.88985900
0.73647990,1.93487300
0.73649990,1.88985900
0.73651990,1.88985900
0.73653990,1.93487300
0.73655990,1.88985900
0.73657990,1.88985900
0.73659990,1.84484400
0.73661990,1.84484400
0.73663990,1.84484400
0.73665990,1.84484400
0.73667990,1.93487300
0.73669990,1.93487300
0.73671990,1.93487300
0.73673990,1.88985900
0.73675990,1.88985900
0.73677990,1.93487300
0.73679990,1.88985900
0.73681990,1.88985900
0.73683990,1.93487300
0.73685990,1.93487300
0.73687990,1.93487300
0.73689990,1.88985900
0.73691990,1.88985900
0.73693990,1.88985900
0.73695990,1.88985900
0.73697990,1.93487300
0.73699990,1.88985900
0.73701990,1.93487300
0.73703990,1.93487300
0.73705990,1.93487300
0.73707990,1.88985900
0.73709990,1.93487300
0.73711990,1.88985900
0.73713990,1.88985900
0.73715990,1.88985900
0.73717990,1.88985900
0.73719990,1.88985900
0.73721990,1.93487300
0.73723990,1.84484400
0.73725990,1.93487300
0.73727990,1.93487300
0.73729990,1.88985900
0.73731990,1.84484400
0.73733990,1.93487300
0.73735990,1.88985900
0.73737990,1.93487300
0.73739990,1.88985900
0.73741990,1.93487300
0.73743990,1.93487300
0.73745990,1.93487300
0.73747990,1.88985900
0.73749990,1.88985900
0.73751990,1.88985900
0.73753990,1.93487300
0.73755990,1.88985900
0.73757990,1.88985900
0.73759990,1.88985900
0.73761990,1.88985900
0.73763990,1.88985900
0.73765990,1.84484400
0.73767990,1.84484400
0.73769990,1.88985900
0.73771990,1.84484400
0.73773990,1.84484400
0.73775990,1.88985900
0.73777990,1.88985900
0.73779990,1.84484400
0.73781990,1.88985900
0.73783990,1.88985900
0.73785990,1.88985900
0.73787990,1.84484400
0.73789990,1.84484400
0.73791990,1.84484400
0.73793990,1.88985900
0.73795990,1.88985900
0.73797990,1.88985900
0.73799990,1.84484400
0.73801990,1.88985900
0.73803990,1.93487300
0.73805990,1.93487300
0.73807990,1.93487300
0.73809990,1.88985900
0.73811990,1.93487300
0.73813990,1.88985900
0.73815990,1.88985900
0.73817990,1.88985900
0.73819990,1.84484400
0.73821990,1.88985900
0.73823990,1.88985900
0.73825990,1.88985900
0.73827990,1.84484400
0.73829990,1.88985900
0.73831990,1.84484400
0.73833990,1.84484400
0.73835990,1.84484400
0.73837990,1.88985900
0.73839990,1.88985900
0.73841990,1.88985900
0.73843990,1.93487300
0.73845990,1.88985900
0.73847990,1.88985900
0.73849990,1.88985900
0.73851990,1.93487300
0.73853990,1.88985900
0.73855990,1.93487300
0.73857990,1.93487300
0.73859990,1.93487300
0.73861990,1.88985900
0.73863990,1.93487300
0.73865990,1.93487300
0.73867990,1.93487300
0.73869990,1.88985900
0.73871990,1.88985900
0.73873990,1.84484400
0.73875990,1.84484400
0.73877990,1.88985900
0.73879990,1.84484400
0.73881990,1.88985900
0.73883990,1.93487300
0.73885990,1.84484400
0.73887990,1.88985900
0.73889990,1.88985900
0.73891990,1.88985900
0.73893990,1.93487300
0.73895990,1.88985900
0.73897990,1.88985900
0.73899990,1.88985900
0.73901990,1.88985900
0.73903990,1.88985900
0.73905990,1.93487300
0.73907990,1.88985900
0.73909990,1.93487300
0.73911990,1.93487300
0.73913990,1.88985900
0.73915990,1.93487300
0.73917990,1.93487300
0.73919990,1.88985900
0.73921990,1.88985900
0.73923990,1.88985900
0.73925990,1.93487300
0.73927990,1.93487300
0.73929990,1.88985900
0.73931990,1.88985900
0.73933990,1.88985900
0.73935990,1.93487300
0.73937990,1.93487300
0.73939990,1.88985900
0.73941990,1.88985900
0.73943990,1.84484400
0.73945990,1.93487300
0.73947990,1.93487300
0.73949990,1.88985900
0.73951990,1.88985900
0.73953990,1.88985900
0.73955990,1.84484400
0.73957990,1.88985900
0.73959990,1.84484400
0.73961990,1.84484400
0.73963990,1.84484400
0.73965990,1.84484400
0.73967990,1.84484400
0.73969990,1.84484400
0.73971990,1.84484400
0.73973990,1.84484400
0.73975990,1.84484400
0.73977990,1.88985900
0.73979990,1.88985900
0.73981990,1.88985900
0.73983990,1.93487300
0.73985990,1.93487300
0.73987990,1.93487300
0.73989990,1.93487300
0.73991990,1.84484400
0.73993990,1.93487300
0.73995990,1.88985900
0.73997990,1.88985900
0.73999990,1.88985900
0.74001990,1.93487300
0.74003990,1.93487300
0.74005990,1.93487300
0.74007990,1.97988800
0.74009990,1.88985900
0.74011990,1.93487300
0.74013990,1.93487300
0.74015990,1.93487300
0.74017990,1.88985900
0.74019990,1.93487300
0.74021990,1.88985900
0.74023990,1.88985900
0.74025990,1.93487300
0.74027990,1.88985900
0.74029990,1.88985900
0.74031990,1.93487300
0.74033990,1.84484400
0.74035990,1.88985900
0.74037990,1.84484400
0.74039990,1.88985900
0.74041990,1.84484400
0.74043990,1.88985900
0.74045990,1.84484400
0.74047990,1.88985900
0.74049990,1.88985900
0.74051990,1.88985900
0.74053990,1.93487300
0.74055990,1.88985900
0.74057990,1.93487300
0.74059990,1.93487300
0.74061990,1.88985900
0.74063990,1.93487300
0.74065990,1.88985900
0.74067990,1.93487300
0.74069990,1.88985900
0.74071990,1.88985900
0.74073990,1.84484400
0.74075990,1.88985900
0.74077990,1.84484400
0.74079990,1.84484400
0.74081990,1.84484400
0.74083990,1.93487300
0.74085990,1.88985900
0.74087990,1.88985900
0.74089990,1.93487300
0.74091990,1.93487300
0.74093990,1.88985900
0.74095990,1.93487300
0.74097990,1.88985900
0.74099990,1.93487300
0.74101990,1.88985900
0.74103990,1.88985900
0.74105990,1.84484400
0.74107990,1.88985900
0.74109990,1.84484400
0.74111990,1.88985900
0.74113990,1.88985900
0.74115990,1.88985900
0.74117990,1.84484400
0.74119990,1.84484400
0.74121990,1.88985900
0.74123990,1.84484400
0.74125990,1.88985900
0.74127990,1.93487300
0.74129990,1.93487300
0.74131990,1.93487300
0.74133990,1.88985900
0.74135990,1.93487300
0.74137990,1.84484400
0.74139990,1.93487300
0.74141990,1.93487300
0.74143990,1.88985900
0.74145990,1.88985900
0.74147990,1.93487300
0.74149990,1.93487300
0.74151990,1.93487300
0.74153990,1.93487300
0.74155990,1.88985900
0.74157990,1.88985900
0.74159990,1.93487300
0.74161990,1.88985900
0.74163990,1.93487300
0.74165990,1.93487300
0.74167990,1.93487300
0.74169990,1.88985900
0.74171990,1.93487300
0.74173990,1.93487300
0.74175990,1.88985900
0.74177990,1.88985900
0.74179990,1.88985900
0.74181990,1.84484400
0.74183990,1.88985900
0.74185990,1.88985900
0.74187990,1.88985900
0.74189990,1.88985900
0.74191990,1.93487300
0.74193990,1.93487300
0.74195990,1.88985900
0.74197990,1.93487300
0.74199990,1.88985900
0.74201990,1.84484400
0.74203990,1.84484400
0.74205990,1.88985900
0.74207990,1.93487300
0.74209990,1.88985900
0.74211990,1.84484400
0.74213990,1.84484400
0.74215990,1.84484400
0.74217990,1.93487300
0.74219990,1.88985900
0.74221990,1.93487300
0.74223990,1.93487300
0.74225990,1.93487300
0.74227990,1.93487300
0.74229990,1.93487300
0.74231990,1.88985900
0.74233990,1.93487300
0.74235990,1.88985900
0.74237990,1.93487300
0.74239990,1.84484400
0.74241990,1.84484400
0.74243990,1.84484400
0.74245990,1.84484400
0.74247990,1.84484400
0.74249990,1.84484400
0.74251990,1.84484400
0.74253990,1.84484400
0.74255990,1.84484400
0.74257990,1.84484400
0.74259990,1.88985900
0.74261990,1.88985900
0.74263990,1.93487300
0.74265990,1.93487300
0.74267990,1.93487300
0.74269990,1.88985900
0.74271990,1.88985900
0.74273990,1.88985900
0.74275990,1.93487300
0.74277990,1.93487300
0.74279990,1.93487300
0.74281990,1.93487300
0.74283990,1.93487300
0.74285990,1.88985900
0.74287990,1.88985900
0.74289990,1.88985900
0.74291990,1.93487300
0.74293990,1.88985900
0.74295990,1.88985900
0.74297990,1.84484400
0.74299990,1.88985900
0.74301990,1.88985900
0.74303990,1.93487300
0.74305990,1.88985900
0.74307990,1.93487300
0.74309990,1.88985900
