Time,Channel A,Channel B
(s),(V),(V)

2.71540001,0.47337260,0.24198130
2.71550001,0.47337260,0.24198130
2.71560001,0.46427810,0.24198130
2.71570001,0.46427810,0.24198130
2.71580001,0.46427810,0.24198130
2.71590001,0.46427810,0.24198130
2.71600001,0.46427810,0.24198130
2.71610001,0.46427810,0.24198130
2.71620001,0.46427810,0.24198130
2.71630001,0.46427810,0.24198130
2.71640001,0.46427810,0.24198130
2.71650001,0.46427810,0.24198130
2.71660001,0.46427810,0.24198130
2.71670001,0.46427810,0.24198130
2.71680001,0.46427810,0.24198130
2.71690001,0.46427810,0.24198130
2.71700001,0.46427810,0.24198130
2.71710001,0.46427810,0.24198130
2.71720001,0.46427810,0.24198130
2.71730001,0.46427810,0.24198130
2.71740001,0.46427810,0.23297830
2.71750001,0.46427810,0.23297830
2.71760001,0.46427810,0.24198130
2.71770001,0.47337260,0.23297830
2.71780001,0.46427810,0.24198130
2.71790001,0.47337260,0.24198130
2.71800001,0.46427810,0.24198130
2.71810001,0.46427810,0.23297830
2.71820001,0.46427810,0.24198130
2.71830001,0.46427810,0.23297830
2.71840001,0.47337260,0.23297830
2.71850001,0.46427810,0.23297830
2.71860001,0.46427810,0.23297830
2.71870001,0.46427810,0.23297830
2.71880001,0.46427810,0.23297830
2.71890001,0.47337260,0.22400590
2.71900001,0.46427810,0.22400590
2.71910001,0.47337260,0.22400590
2.71920001,0.47337260,0.22400590
2.71930001,0.46427810,0.23297830
2.71940001,0.46427810,0.22400590
2.71950001,0.47337260,0.22400590
2.71960001,0.47337260,0.22400590
2.71970001,0.46427810,0.23297830
2.71980001,0.46427810,0.23297830
2.71990001,0.46427810,0.22400590
2.72000001,0.47337260,0.22400590
2.72010001,0.47337260,0.22400590
2.72020001,0.46427810,0.23297830
2.72030001,0.47337260,0.23297830
2.72040001,0.47337260,0.23297830
2.72050001,0.47337260,0.22400590
2.72060001,0.46427810,0.22400590
2.72070001,0.46427810,0.23297830
2.72080001,0.46427810,0.24198130
2.72090001,0.46427810,0.23297830
2.72100001,0.47337260,0.23297830
2.72110001,0.47337260,0.23297830
2.72120001,0.46427810,0.23297830
2.72130001,0.46427810,0.24198130
2.72140001,0.46427810,0.24198130
2.72150001,0.47337260,0.23297830
2.72160001,0.46427810,0.23297830
2.72170001,0.47337260,0.22400590
2.72180001,0.46427810,0.23297830
2.72190001,0.46427810,0.23297830
2.72200001,0.46427810,0.23297830
2.72210001,0.46427810,0.23297830
2.72220001,0.46427810,0.22400590
2.72230001,0.47337260,0.24198130
2.72240001,0.48246710,0.23297830
2.72250001,0.47337260,0.23297830
2.72260001,0.46427810,0.23297830
2.72270001,0.47337260,0.24198130
2.72280001,0.46427810,0.23297830
2.72290001,0.46427810,0.23297830
2.72300001,0.46427810,0.23297830
2.72310001,0.46427810,0.23297830
2.72320001,0.47337260,0.23297830
2.72330001,0.47337260,0.23297830
2.72340001,0.48246710,0.23297830
2.72350001,0.47337260,0.22400590
2.72360001,0.46427810,0.22400590
2.72370001,0.46427810,0.23297830
2.72380001,0.46427810,0.23297830
2.72390001,0.47337260,0.22400590
2.72400001,0.46427810,0.22400590
2.72410001,0.46427810,0.22400590
2.72420001,0.46427810,0.22400590
2.72430001,0.46427810,0.22400590
2.72440001,0.46427810,0.21503340
2.72450001,0.47337260,0.22400590
2.72460001,0.47337260,0.23297830
2.72470001,0.46427810,0.23297830
2.72480001,0.46427810,0.22400590
2.72490001,0.46427810,0.22400590
2.72500001,0.46427810,0.22400590
2.72510001,0.46427810,0.21503340
2.72520001,0.46427810,0.21503340
2.72530001,0.47337260,0.22400590
2.72540001,0.46427810,0.22400590
2.72550001,0.47337260,0.22400590
2.72560001,0.46427810,0.22400590
2.72570001,0.47337260,0.22400590
2.72580001,0.47337260,0.22400590
2.72590001,0.47337260,0.22400590
2.72600001,0.47337260,0.22400590
2.72610001,0.46427810,0.22400590
2.72620001,0.46427810,0.22400590
2.72630001,0.46427810,0.22400590
2.72640001,0.48246710,0.22400590
2.72650001,0.47337260,0.22400590
2.72660001,0.47337260,0.22400590
2.72670001,0.46427810,0.22400590
2.72680001,0.47337260,0.22400590
2.72690001,0.47337260,0.22400590
2.72700001,0.47337260,0.22400590
2.72710001,0.47337260,0.22400590
2.72720001,0.48246710,0.22400590
2.72730001,0.46427810,0.22400590
2.72740001,0.47337260,0.22400590
2.72750001,0.47337260,0.22400590
2.72760001,0.47337260,0.22400590
2.72770001,0.46427810,0.22400590
2.72780001,0.46427810,0.22400590
2.72790001,0.46427810,0.22400590
2.72800001,0.46427810,0.22400590
2.72810001,0.47337260,0.22400590
2.72820001,0.47337260,0.22400590
2.72830001,0.47337260,0.22400590
2.72840001,0.46427810,0.22400590
2.72850001,0.46427810,0.22400590
2.72860001,0.46427810,0.22400590
2.72870001,0.47337260,0.22400590
2.72880001,0.47337260,0.22400590
2.72890001,0.47337260,0.22400590
2.72900001,0.46427810,0.22400590
2.72910001,0.46427810,0.22400590
2.72920001,0.47337260,0.22400590
2.72930001,0.48246710,0.22400590
2.72940001,0.47337260,0.22400590
2.72950001,0.47337260,0.22400590
2.72960001,0.46427810,0.22400590
2.72970001,0.46427810,0.22400590
2.72980001,0.46427810,0.22400590
2.72990001,0.48246710,0.22400590
2.73000001,0.47337260,0.21503340
2.73010001,0.47337260,0.22400590
2.73020001,0.46427810,0.22400590
2.73030001,0.46427810,0.22400590
2.73040001,0.46427810,0.22400590
2.73050001,0.46427810,0.22400590
2.73060001,0.46427810,0.21503340
2.73070001,0.46427810,0.22400590
2.73080001,0.48246710,0.22400590
2.73090001,0.48246710,0.22400590
2.73100001,0.48246710,0.22400590
2.73110001,0.46427810,0.21503340
2.73120001,0.46427810,0.22400590
2.73130001,0.46427810,0.22400590
2.73140001,0.47337260,0.22400590
2.73150001,0.47337260,0.22400590
2.73160001,0.46427810,0.23297830
2.73170001,0.46427810,0.22400590
2.73180001,0.46427810,0.22400590
2.73190001,0.47337260,0.22400590
2.73200001,0.46427810,0.22400590
2.73210001,0.47337260,0.22400590
2.73220001,0.47337260,0.22400590
2.73230001,0.47337260,0.22400590
2.73240001,0.47337260,0.22400590
2.73250001,0.46427810,0.22400590
2.73260001,0.46427810,0.22400590
2.73270001,0.47337260,0.22400590
2.73280001,0.48246710,0.22400590
2.73290001,0.48246710,0.22400590
2.73300001,0.47337260,0.22400590
2.73310001,0.47337260,0.22400590
2.73320001,0.47337260,0.22400590
2.73330001,0.48246710,0.22400590
2.73340001,0.48246710,0.22400590
2.73350001,0.47337260,0.22400590
2.73360001,0.46427810,0.21503340
2.73370001,0.47337260,0.22400590
2.73380001,0.47337260,0.22400590
2.73390001,0.47337260,0.21503340
2.73400001,0.46427810,0.21503340
2.73410001,0.46427810,0.21503340
2.73420001,0.46427810,0.21503340
2.73430001,0.47337260,0.21503340
2.73440001,0.46427810,0.21503340
2.73450001,0.46427810,0.21503340
2.73460001,0.46427810,0.21503340
2.73470001,0.48246710,0.22400590
2.73480001,0.48246710,0.21503340
2.73490001,0.46427810,0.22400590
2.73500001,0.46427810,0.22400590
2.73510001,0.48246710,0.22400590
2.73520001,0.48246710,0.22400590
2.73530001,0.46427810,0.22400590
2.73540001,0.46427810,0.22400590
2.73550001,0.46427810,0.22400590
2.73560001,0.46427810,0.22400590
2.73570001,0.47337260,0.22400590
2.73580001,0.46427810,0.21503340
2.73590001,0.47337260,0.21503340
2.73600001,0.46427810,0.22400590
2.73610001,0.46427810,0.22400590
2.73620001,0.47337260,0.22400590
2.73630001,0.48246710,0.21503340
2.73640001,0.47337260,0.21503340
2.73650001,0.47337260,0.22400590
2.73660001,0.47337260,0.22400590
2.73670001,0.47337260,0.21503340
2.73680001,0.46427810,0.22400590
2.73690001,0.47337260,0.22400590
2.73700001,0.46427810,0.22400590
2.73710001,0.46427810,0.22400590
2.73720001,0.46427810,0.21503340
2.73730001,0.48246710,0.22400590
2.73740001,0.46427810,0.22400590
2.73750001,0.46427810,0.22400590
2.73760001,0.46427810,0.22400590
2.73770001,0.47337260,0.22400590
2.73780001,0.47337260,0.22400590
2.73790001,0.46427810,0.22400590
2.73800001,0.47337260,0.22400590
2.73810001,0.47337260,0.21503340
2.73820001,0.48246710,0.21503340
2.73830001,0.46427810,0.22400590
2.73840001,0.46427810,0.22400590
2.73850001,0.46427810,0.21503340
2.73860001,0.46427810,0.21503340
2.73870001,0.47337260,0.21503340
2.73880001,0.48246710,0.21503340
2.73890001,0.48246710,0.22400590
2.73900001,0.46427810,0.22400590
2.73910001,0.47337260,0.21503340
2.73920001,0.46427810,0.21503340
2.73930001,0.47337260,0.21503340
2.73940001,0.48246710,0.21503340
2.73950001,0.46427810,0.22400590
2.73960001,0.48246710,0.21503340
2.73970001,0.47337260,0.21503340
2.73980001,0.46427810,0.21503340
2.73990001,0.46427810,0.21503340
2.74000001,0.47337260,0.21503340
2.74010001,0.48246710,0.21503340
2.74020001,0.48246710,0.21503340
2.74030001,0.47337260,0.21503340
2.74040001,0.47337260,0.21503340
2.74050001,0.47337260,0.21503340
2.74060001,0.47337260,0.21503340
2.74070001,0.47337260,0.21503340
2.74080001,0.47337260,0.21503340
2.74090001,0.48246710,0.21503340
2.74100001,0.46427810,0.22400590
2.74110001,0.46427810,0.22400590
2.74120001,0.46427810,0.22400590
2.74130001,0.48246710,0.21503340
2.74140001,0.47337260,0.21503340
2.74150001,0.46427810,0.22400590
2.74160001,0.46427810,0.21503340
2.74170001,0.48246710,0.22400590
2.74180001,0.48246710,0.22400590
2.74190001,0.47337260,0.21503340
2.74200001,0.47337260,0.21503340
2.74210001,0.46427810,0.21503340
2.74220001,0.46427810,0.22400590
2.74230001,0.47337260,0.22400590
2.74240001,0.48246710,0.22400590
2.74250001,0.48246710,0.21503340
2.74260001,0.47337260,0.21503340
2.74270001,0.47337260,0.21503340
2.74280001,0.47337260,0.22400590
2.74290001,0.46427810,0.22400590
2.74300001,0.48246710,0.22400590
2.74310001,0.48246710,0.21503340
2.74320001,0.47337260,0.21503340
2.74330001,0.48246710,0.21503340
2.74340001,0.47337260,0.21503340
2.74350001,0.47337260,0.22400590
2.74360001,0.46427810,0.22400590
2.74370001,0.47337260,0.21503340
2.74380001,0.46427810,0.21503340
2.74390001,0.46427810,0.21503340
2.74400001,0.46427810,0.21503340
2.74410001,0.46427810,0.22400590
2.74420001,0.46427810,0.21503340
2.74430001,0.46427810,0.20603050
2.74440001,0.47337260,0.21503340
2.74450001,0.47337260,0.21503340
2.74460001,0.47337260,0.22400590
2.74470001,0.46427810,0.21503340
2.74480001,0.47337260,0.21503340
2.74490001,0.47337260,0.21503340
2.74500001,0.47337260,0.22400590
2.74510001,0.46427810,0.21503340
2.74520001,0.46427810,0.21503340
2.74530001,0.47337260,0.21503340
2.74540001,0.47337260,0.21503340
2.74550001,0.46427810,0.22400590
2.74560001,0.47337260,0.21503340
2.74570001,0.46427810,0.21503340
2.74580001,0.47337260,0.21503340
2.74590001,0.48246710,0.21503340
2.74600001,0.48246710,0.22400590
2.74610001,0.47337260,0.22400590
2.74620001,0.46427810,0.21503340
2.74630001,0.48246710,0.21503340
2.74640001,0.48246710,0.21503340
2.74650001,0.47337260,0.22400590
2.74660001,0.48246710,0.21503340
2.74670001,0.47337260,0.21503340
2.74680001,0.46427810,0.21503340
2.74690001,0.46427810,0.21503340
2.74700001,0.48246710,0.21503340
2.74710001,0.48246710,0.21503340
2.74720001,0.48246710,0.21503340
2.74730001,0.47337260,0.21503340
2.74740001,0.46427810,0.21503340
2.74750001,0.46427810,0.21503340
2.74760001,0.46427810,0.22400590
2.74770001,0.46427810,0.21503340
2.74780001,0.46427810,0.21503340
2.74790001,0.48246710,0.21503340
2.74800001,0.47337260,0.21503340
2.74810001,0.47337260,0.21503340
2.74820001,0.46427810,0.21503340
2.74830001,0.46427810,0.21503340
2.74840001,0.46427810,0.21503340
2.74850001,0.48246710,0.21503340
2.74860001,0.47337260,0.21503340
2.74870001,0.47337260,0.21503340
2.74880001,0.46427810,0.22400590
2.74890001,0.46427810,0.21503340
2.74900001,0.47337260,0.20603050
2.74910001,0.47337260,0.21503340
2.74920001,0.48246710,0.21503340
2.74930001,0.46427810,0.21503340
2.74940001,0.46427810,0.21503340
2.74950001,0.47337260,0.21503340
2.74960001,0.48246710,0.21503340
2.74970001,0.46427810,0.21503340
2.74980001,0.46427810,0.21503340
2.74990001,0.46427810,0.21503340
2.75000001,0.47337260,0.21503340
2.75010001,0.46427810,0.21503340
2.75020001,0.46427810,0.20603050
2.75030001,0.48246710,0.21503340
2.75040001,0.48246710,0.21503340
2.75050001,0.47337260,0.22400590
2.75060001,0.46427810,0.21503340
2.75070001,0.46427810,0.21503340
2.75080001,0.47337260,0.21503340
2.75090001,0.47337260,0.21503340
2.75100001,0.48246710,0.21503340
2.75110001,0.47337260,0.21503340
2.75120001,0.47337260,0.22400590
2.75130001,0.47337260,0.21503340
2.75140001,0.47337260,0.21503340
2.75150001,0.46427810,0.21503340
2.75160001,0.47337260,0.21503340
2.75170001,0.46427810,0.21503340
2.75180001,0.46427810,0.21503340
2.75190001,0.46427810,0.20603050
2.75200001,0.47337260,0.21503340
2.75210001,0.48246710,0.21503340
2.75220001,0.48246710,0.21503340
2.75230001,0.47337260,0.21503340
2.75240001,0.46427810,0.21503340
2.75250001,0.47337260,0.21503340
2.75260001,0.47337260,0.21503340
2.75270001,0.47337260,0.21503340
2.75280001,0.47337260,0.21503340
2.75290001,0.47337260,0.22400590
2.75300001,0.48246710,0.21503340
2.75310001,0.47337260,0.21503340
2.75320001,0.48246710,0.21503340
2.75330001,0.48246710,0.21503340
2.75340001,0.48246710,0.21503340
2.75350001,0.47337260,0.22400590
2.75360001,0.47337260,0.21503340
2.75370001,0.47337260,0.21503340
2.75380001,0.46427810,0.21503340
2.75390001,0.47337260,0.21503340
2.75400001,0.46427810,0.20603050
2.75410001,0.46427810,0.20603050
2.75420001,0.46427810,0.20603050
2.75430001,0.46427810,0.20603050
2.75440001,0.46427810,0.20603050
2.75450001,0.46427810,0.20603050
2.75460001,0.48246710,0.21503340
2.75470001,0.48246710,0.21503340
2.75480001,0.46427810,0.21503340
2.75490001,0.48246710,0.21503340
2.75500001,0.47337260,0.21503340
2.75510001,0.47337260,0.21503340
2.75520001,0.46427810,0.21503340
2.75530001,0.46427810,0.21503340
2.75540001,0.46427810,0.21503340
2.75550001,0.47337260,0.21503340
2.75560001,0.47337260,0.21503340
2.75570001,0.48246710,0.21503340
2.75580001,0.48246710,0.21503340
2.75590001,0.47337260,0.20603050
2.75600001,0.46427810,0.21503340
2.75610001,0.47337260,0.20603050
2.75620001,0.47337260,0.21503340
2.75630001,0.46427810,0.21503340
2.75640001,0.46427810,0.21503340
2.75650001,0.48246710,0.21503340
2.75660001,0.47337260,0.21503340
2.75670001,0.46427810,0.21503340
2.75680001,0.46427810,0.21503340
2.75690001,0.48246710,0.21503340
2.75700001,0.47337260,0.21503340
2.75710001,0.46427810,0.20603050
2.75720001,0.47337260,0.21503340
2.75730001,0.47337260,0.21503340
2.75740001,0.46427810,0.21503340
2.75750001,0.48246710,0.21503340
2.75760001,0.47337260,0.21503340
2.75770001,0.47337260,0.20603050
2.75780001,0.46427810,0.20603050
2.75790001,0.46427810,0.21503340
2.75800001,0.47337260,0.21503340
2.75810001,0.48246710,0.21503340
2.75820001,0.48246710,0.21503340
2.75830001,0.47337260,0.21503340
2.75840001,0.46427810,0.20603050
2.75850001,0.47337260,0.21503340
2.75860001,0.47337260,0.21503340
2.75870001,0.48246710,0.21503340
2.75880001,0.47337260,0.20603050
2.75890001,0.47337260,0.21503340
2.75900001,0.48246710,0.21503340
2.75910001,0.48246710,0.21503340
2.75920001,0.47337260,0.21503340
2.75930001,0.46427810,0.21503340
2.75940001,0.47337260,0.21503340
2.75950001,0.48246710,0.21503340
2.75960001,0.48246710,0.21503340
2.75970001,0.47337260,0.21503340
2.75980001,0.46427810,0.21503340
2.75990001,0.46427810,0.20603050
2.76000001,0.46427810,0.21503340
2.76010001,0.48246710,0.21503340
2.76020001,0.47337260,0.20603050
2.76030001,0.47337260,0.21503340
2.76040001,0.46427810,0.20603050
2.76050001,0.46427810,0.20603050
2.76060001,0.48246710,0.21503340
2.76070001,0.46427810,0.21503340
2.76080001,0.46427810,0.21503340
2.76090001,0.47337260,0.21503340
2.76100001,0.46427810,0.21503340
2.76110001,0.48246710,0.21503340
2.76120001,0.47337260,0.21503340
2.76130001,0.47337260,0.21503340
2.76140001,0.47337260,0.20603050
2.76150001,0.46427810,0.21503340
2.76160001,0.46427810,0.20603050
2.76170001,0.48246710,0.21503340
2.76180001,0.48246710,0.21503340
2.76190001,0.48246710,0.21503340
2.76200001,0.47337260,0.21503340
2.76210001,0.46427810,0.21503340
2.76220001,0.48246710,0.21503340
2.76230001,0.48246710,0.21503340
2.76240001,0.48246710,0.20603050
2.76250001,0.47337260,0.22400590
2.76260001,0.47337260,0.21503340
2.76270001,0.48246710,0.21503340
2.76280001,0.47337260,0.21503340
2.76290001,0.47337260,0.20603050
2.76300001,0.48246710,0.21503340
2.76310001,0.48246710,0.21503340
2.76320001,0.48246710,0.21503340
2.76330001,0.47337260,0.20603050
2.76340001,0.47337260,0.21503340
2.76350001,0.46427810,0.21503340
2.76360001,0.48246710,0.21503340
2.76370001,0.48246710,0.21503340
2.76380001,0.48246710,0.21503340
2.76390001,0.46427810,0.20603050
2.76400001,0.46427810,0.20603050
2.76410001,0.46427810,0.20603050
2.76420001,0.46427810,0.21503340
2.76430001,0.46427810,0.21503340
2.76440001,0.46427810,0.21503340
2.76450001,0.46427810,0.21503340
2.76460001,0.46427810,0.21503340
2.76470001,0.47337260,0.21503340
2.76480001,0.46427810,0.21503340
2.76490001,0.46427810,0.21503340
2.76500001,0.47337260,0.21503340
2.76510001,0.46427810,0.21503340
2.76520001,0.46427810,0.21503340
2.76530001,0.46427810,0.21503340
2.76540001,0.47337260,0.21503340
2.76550001,0.46427810,0.21503340
2.76560001,0.46427810,0.21503340
2.76570001,0.47337260,0.21503340
2.76580001,0.46427810,0.22400590
2.76590001,0.46427810,0.21503340
2.76600001,0.47337260,0.21503340
2.76610001,0.47337260,0.21503340
2.76620001,0.46427810,0.21503340
2.76630001,0.47337260,0.20603050
2.76640001,0.47337260,0.21503340
2.76650001,0.47337260,0.21503340
2.76660001,0.48246710,0.21503340
2.76670001,0.47337260,0.21503340
2.76680001,0.46427810,0.21503340
2.76690001,0.47337260,0.21503340
2.76700001,0.46427810,0.22400590
2.76710001,0.46427810,0.21503340
2.76720001,0.48246710,0.21503340
2.76730001,0.46427810,0.20603050
2.76740001,0.47337260,0.21503340
2.76750001,0.46427810,0.22400590
2.76760001,0.48246710,0.21503340
2.76770001,0.48246710,0.21503340
2.76780001,0.46427810,0.20603050
2.76790001,0.46427810,0.20603050
2.76800001,0.46427810,0.21503340
2.76810001,0.48246710,0.21503340
2.76820001,0.48246710,0.21503340
2.76830001,0.47337260,0.21503340
2.76840001,0.46427810,0.22400590
2.76850001,0.47337260,0.21503340
2.76860001,0.47337260,0.20603050
2.76870001,0.48246710,0.21503340
2.76880001,0.46427810,0.21503340
2.76890001,0.46427810,0.21503340
2.76900001,0.47337260,0.21503340
2.76910001,0.46427810,0.20603050
2.76920001,0.48246710,0.20603050
2.76930001,0.47337260,0.20603050
2.76940001,0.46427810,0.21503340
2.76950001,0.46427810,0.21503340
2.76960001,0.47337260,0.21503340
2.76970001,0.48246710,0.20603050
2.76980001,0.48246710,0.20603050
2.76990001,0.46427810,0.20603050
2.77000001,0.47337260,0.21503340
2.77010001,0.46427810,0.20603050
2.77020001,0.47337260,0.20603050
2.77030001,0.48246710,0.20603050
2.77040001,0.48246710,0.20603050
2.77050001,0.48246710,0.21503340
2.77060001,0.46427810,0.20603050
2.77070001,0.46427810,0.20603050
2.77080001,0.47337260,0.21503340
2.77090001,0.48246710,0.21503340
2.77100001,0.48246710,0.21503340
2.77110001,0.48246710,0.20603050
2.77120001,0.47337260,0.20603050
2.77130001,0.46427810,0.20603050
2.77140001,0.47337260,0.20603050
2.77150001,0.46427810,0.20603050
2.77160001,0.46427810,0.21503340
2.77170001,0.48246710,0.21503340
2.77180001,0.47337260,0.20603050
2.77190001,0.47337260,0.21503340
2.77200001,0.48246710,0.21503340
2.77210001,0.47337260,0.21503340
2.77220001,0.48246710,0.20603050
2.77230001,0.47337260,0.20603050
2.77240001,0.46427810,0.20603050
2.77250001,0.48246710,0.20603050
2.77260001,0.48246710,0.20603050
2.77270001,0.48246710,0.20603050
2.77280001,0.47337260,0.20603050
2.77290001,0.48246710,0.20603050
2.77300001,0.48246710,0.20603050
2.77310001,0.47337260,0.21503340
2.77320001,0.47337260,0.20603050
2.77330001,0.47337260,0.20603050
2.77340001,0.48246710,0.20603050
2.77350001,0.48246710,0.20603050
2.77360001,0.47337260,0.20603050
2.77370001,0.46427810,0.20603050
2.77380001,0.47337260,0.20603050
2.77390001,0.47337260,0.20603050
2.77400001,0.47337260,0.20603050
2.77410001,0.46427810,0.19705800
2.77420001,0.47337260,0.19705800
2.77430001,0.46427810,0.20603050
2.77440001,0.46427810,0.20603050
2.77450001,0.48246710,0.20603050
2.77460001,0.48246710,0.19705800
2.77470001,0.48246710,0.20603050
2.77480001,0.46427810,0.20603050
2.77490001,0.47337260,0.19705800
2.77500001,0.46427810,0.19705800
2.77510001,0.46427810,0.19705800
2.77520001,0.47337260,0.19705800
2.77530001,0.48246710,0.19705800
2.77540001,0.47337260,0.19705800
2.77550001,0.47337260,0.20603050
2.77560001,0.46427810,0.19705800
2.77570001,0.47337260,0.19705800
2.77580001,0.48246710,0.19705800
2.77590001,0.48246710,0.19705800
2.77600001,0.46427810,0.20603050
2.77610001,0.46427810,0.19705800
2.77620001,0.48246710,0.18808560
2.77630001,0.48246710,0.19705800
2.77640001,0.46427810,0.19705800
2.77650001,0.46427810,0.19705800
2.77660001,0.46427810,0.19705800
2.77670001,0.46427810,0.19705800
2.77680001,0.47337260,0.19705800
2.77690001,0.47337260,0.19705800
2.77700001,0.47337260,0.19705800
2.77710001,0.48246710,0.19705800
2.77720001,0.47337260,0.19705800
2.77730001,0.46427810,0.19705800
2.77740001,0.46427810,0.19705800
2.77750001,0.48246710,0.19705800
2.77760001,0.47337260,0.19705800
2.77770001,0.48246710,0.19705800
2.77780001,0.48246710,0.19705800
2.77790001,0.47337260,0.19705800
2.77800001,0.47337260,0.19705800
2.77810001,0.47337260,0.19705800
2.77820001,0.47337260,0.19705800
2.77830001,0.48246710,0.19705800
2.77840001,0.47337260,0.19705800
2.77850001,0.47337260,0.19705800
2.77860001,0.46427810,0.18808560
2.77870001,0.47337260,0.18808560
2.77880001,0.48246710,0.18808560
2.77890001,0.47337260,0.18808560
2.77900001,0.47337260,0.19705800
2.77910001,0.46427810,0.18808560
2.77920001,0.47337260,0.19705800
2.77930001,0.48246710,0.19705800
2.77940001,0.47337260,0.18808560
2.77950001,0.48246710,0.18808560
2.77960001,0.46427810,0.18808560
2.77970001,0.46427810,0.18808560
2.77980001,0.47337260,0.19705800
2.77990001,0.47337260,0.19705800
2.78000001,0.48246710,0.19705800
2.78010001,0.48246710,0.18808560
2.78020001,0.48246710,0.18808560
2.78030001,0.48246710,0.18808560
2.78040001,0.48246710,0.20603050
2.78050001,0.47337260,0.19705800
2.78060001,0.47337260,0.19705800
2.78070001,0.46427810,0.18808560
2.78080001,0.48246710,0.19705800
2.78090001,0.48246710,0.18808560
2.78100001,0.48246710,0.18808560
2.78110001,0.47337260,0.19705800
2.78120001,0.47337260,0.19705800
2.78130001,0.47337260,0.18808560
2.78140001,0.47337260,0.18808560
2.78150001,0.46427810,0.18808560
2.78160001,0.46427810,0.18808560
2.78170001,0.46427810,0.18808560
2.78180001,0.46427810,0.18808560
2.78190001,0.47337260,0.18808560
2.78200001,0.46427810,0.18808560
2.78210001,0.47337260,0.18808560
2.78220001,0.47337260,0.18808560
2.78230001,0.48246710,0.18808560
2.78240001,0.48246710,0.19705800
2.78250001,0.48246710,0.19705800
2.78260001,0.48246710,0.18808560
2.78270001,0.48246710,0.18808560
2.78280001,0.48246710,0.18808560
2.78290001,0.47337260,0.18808560
2.78300001,0.46427810,0.18808560
2.78310001,0.47337260,0.18808560
2.78320001,0.48246710,0.18808560
2.78330001,0.47337260,0.18808560
2.78340001,0.47337260,0.18808560
2.78350001,0.48246710,0.18808560
2.78360001,0.47337260,0.18808560
2.78370001,0.47337260,0.18808560
2.78380001,0.47337260,0.18808560
2.78390001,0.47337260,0.18808560
2.78400001,0.46427810,0.18808560
2.78410001,0.46427810,0.18808560
2.78420001,0.46427810,0.18808560
2.78430001,0.46427810,0.18808560
2.78440001,0.47337260,0.18808560
2.78450001,0.47337260,0.18808560
2.78460001,0.48246710,0.19705800
2.78470001,0.48246710,0.18808560
2.78480001,0.48246710,0.18808560
2.78490001,0.48246710,0.18808560
2.78500001,0.46427810,0.18808560
2.78510001,0.46427810,0.18808560
2.78520001,0.47337260,0.18808560
2.78530001,0.48246710,0.18808560
2.78540001,0.48246710,0.18808560
2.78550001,0.47337260,0.18808560
2.78560001,0.46427810,0.18808560
2.78570001,0.47337260,0.18808560
2.78580001,0.47337260,0.18808560
2.78590001,0.48246710,0.18808560
2.78600001,0.48246710,0.18808560
2.78610001,0.46427810,0.18808560
2.78620001,0.47337260,0.18808560
2.78630001,0.46427810,0.18808560
2.78640001,0.48246710,0.18808560
2.78650001,0.48246710,0.18808560
2.78660001,0.46427810,0.18808560
2.78670001,0.47337260,0.18808560
2.78680001,0.46427810,0.18808560
2.78690001,0.47337260,0.18808560
2.78700001,0.48246710,0.18808560
2.78710001,0.48246710,0.18808560
2.78720001,0.48246710,0.18808560
2.78730001,0.46427810,0.18808560
2.78740001,0.47337260,0.18808560
2.78750001,0.47337260,0.18808560
2.78760001,0.46427810,0.18808560
2.78770001,0.48246710,0.18808560
2.78780001,0.46427810,0.18808560
2.78790001,0.48246710,0.18808560
2.78800001,0.47337260,0.18808560
2.78810001,0.46427810,0.18808560
2.78820001,0.47337260,0.18808560
2.78830001,0.47337260,0.18808560
2.78840001,0.47337260,0.18808560
2.78850001,0.47337260,0.18808560
2.78860001,0.47337260,0.18808560
2.78870001,0.46427810,0.18808560
2.78880001,0.47337260,0.18808560
2.78890001,0.48246710,0.18808560
2.78900001,0.47337260,0.18808560
2.78910001,0.47337260,0.18808560
2.78920001,0.47337260,0.18808560
2.78930001,0.48246710,0.18808560
2.78940001,0.46427810,0.18808560
2.78950001,0.47337260,0.18808560
2.78960001,0.48246710,0.18808560
2.78970001,0.46427810,0.18808560
2.78980001,0.47337260,0.18808560
2.78990001,0.47337260,0.18808560
2.79000001,0.47337260,0.18808560
2.79010001,0.47337260,0.18808560
2.79020001,0.47337260,0.19705800
2.79030001,0.48246710,0.18808560
2.79040001,0.47337260,0.18808560
2.79050001,0.48246710,0.18808560
2.79060001,0.47337260,0.18808560
2.79070001,0.47337260,0.18808560
2.79080001,0.48246710,0.18808560
2.79090001,0.48246710,0.18808560
2.79100001,0.48246710,0.18808560
2.79110001,0.46427810,0.18808560
2.79120001,0.47337260,0.18808560
2.79130001,0.46427810,0.18808560
2.79140001,0.48246710,0.18808560
2.79150001,0.47337260,0.18808560
2.79160001,0.47337260,0.18808560
2.79170001,0.47337260,0.18808560
2.79180001,0.47337260,0.18808560
2.79190001,0.48246710,0.18808560
2.79200001,0.48246710,0.18808560
2.79210001,0.47337260,0.18808560
2.79220001,0.47337260,0.18808560
2.79230001,0.48246710,0.18808560
2.79240001,0.48246710,0.18808560
2.79250001,0.47337260,0.18808560
2.79260001,0.48246710,0.18808560
2.79270001,0.48246710,0.18808560
2.79280001,0.48246710,0.18808560
2.79290001,0.47337260,0.18808560
